window,vault_id,min,percentile25,percentile50,percentile75,max,count,latency,throughput
1719670722000,1097,17349.000000,18315.000000,20621.000000,21791.250000,26244.000000,29,2001,435.500000
1719670722000,1098,14963.000000,17132.000000,18219.000000,22183.500000,29896.000000,24,2001,435.500000
1719670722000,1099,13759.000000,15803.500000,20005.000000,22852.500000,40950.000000,20,2001,435.500000
1719670722000,1100,13702.000000,18876.500000,20169.000000,23421.250000,24731.000000,35,2001,435.500000
1719670722000,1101,5238.000000,14479.000000,18039.500000,23883.500000,25207.000000,20,2001,435.500000
1719670722000,1102,14955.000000,18106.000000,21903.000000,23714.000000,45846.000000,38,2001,435.500000
1719670722000,1103,12892.000000,13771.750000,15603.000000,18690.500000,25207.000000,31,2001,435.500000
1719670722000,1104,13433.000000,15481.000000,16761.000000,18521.750000,45135.000000,29,2001,435.500000
1719670722000,1105,16964.000000,18830.000000,23125.500000,23964.000000,43348.000000,22,2001,435.500000
1719670722000,1106,15418.000000,16110.500000,18302.500000,20255.000000,24377.000000,28,2001,435.500000
1719670722000,1107,14969.000000,16266.000000,19331.500000,22822.000000,43013.000000,38,2001,435.500000
1719670722000,1108,16018.000000,16965.750000,20464.000000,21723.750000,41688.000000,27,2001,435.500000
1719670722000,1109,15762.000000,17716.000000,19641.000000,21484.250000,24041.000000,25,2001,435.500000
1719670722000,1110,1824.000000,17768.250000,20496.000000,22937.250000,24026.000000,19,2001,435.500000
1719670722000,1111,2695.000000,39495.000000,39508.000000,39519.000000,39532.000000,26,2001,435.500000
1719670722000,1112,14757.000000,17234.000000,18646.000000,23634.500000,39180.000000,17,2001,435.500000
1719670722000,1113,12672.000000,38564.000000,38571.000000,38581.750000,38596.000000,31,2001,435.500000
1719670722000,1114,16405.000000,17440.000000,18351.000000,21353.000000,38332.000000,38,2001,435.500000
1719670722000,1115,12862.000000,15249.500000,17343.000000,21448.500000,24361.000000,28,2001,435.500000
1719670722000,1116,850.000000,16272.250000,17433.000000,21479.250000,24263.000000,33,2001,435.500000
1719670722000,1117,16831.000000,19809.000000,21279.000000,23327.250000,27350.000000,29,2001,435.500000
1719670722000,1118,37616.000000,37622.250000,37627.000000,37630.000000,37638.000000,31,2001,435.500000
1719670722000,1119,16581.000000,17638.500000,18643.000000,22815.000000,24648.000000,32,2001,435.500000
1719670722000,1120,11116.000000,36109.750000,36114.000000,36121.250000,36129.000000,29,2001,435.500000
1719670724000,1090,13269.000000,49556.250000,49569.000000,49577.000000,49585.000000,25,2000,388.000000
1719670724000,1091,0.000000,49265.000000,49269.000000,49273.000000,49280.000000,26,2000,388.000000
1719670724000,1092,48976.000000,48982.250000,48986.000000,48991.250000,48998.000000,17,2000,388.000000
1719670724000,1093,2137.000000,48619.250000,48625.000000,48626.000000,48631.000000,27,2000,388.000000
1719670724000,1094,15805.000000,16650.000000,18693.000000,23204.000000,24516.000000,22,2000,388.000000
1719670724000,1095,15627.000000,16557.500000,19647.000000,22591.750000,44509.000000,25,2000,388.000000
1719670724000,1096,47162.000000,47168.500000,47173.000000,47175.750000,52948.000000,23,2000,388.000000
1719670724000,1097,8715.000000,18849.500000,21554.000000,22921.250000,39356.000000,21,2000,388.000000
1719670724000,1098,5562.000000,15974.000000,18598.500000,22477.000000,25559.000000,30,2000,388.000000
1719670724000,1099,4663.000000,15072.000000,18145.000000,22332.750000,25536.000000,31,2000,388.000000
1719670724000,1100,17799.000000,18793.250000,21362.000000,23944.750000,25204.000000,29,2000,388.000000
1719670724000,1101,14277.000000,15742.000000,18703.000000,23039.500000,25207.000000,28,2000,388.000000
1719670724000,1102,14947.000000,16745.500000,22603.500000,23730.500000,45851.000000,24,2000,388.000000
1719670724000,1103,13419.000000,15044.750000,18166.000000,21242.750000,45629.000000,23,2000,388.000000
1719670724000,1104,13434.000000,15189.000000,16112.500000,17530.000000,23664.000000,20,2000,388.000000
1719670724000,1105,16607.000000,17518.000000,18580.000000,21651.000000,23961.000000,22,2000,388.000000
1719670724000,1106,32.000000,15883.500000,17424.000000,21277.500000,43019.000000,21,2000,388.000000
1719670724000,1107,14964.000000,16262.000000,17745.000000,22374.000000,29326.000000,22,2000,388.000000
1719670724000,1108,16021.000000,16919.000000,19331.000000,23003.000000,41688.000000,22,2000,388.000000
1719670724000,1109,15173.000000,15999.250000,18509.000000,22435.250000,24040.000000,23,2000,388.000000
1719670724000,1110,16241.000000,17008.750000,18528.000000,22358.500000,24463.000000,25,2000,388.000000
1719670724000,1111,3234.000000,39496.000000,39506.000000,39524.000000,39530.000000,22,2000,388.000000
1719670724000,1112,14766.000000,17234.500000,18999.000000,21963.000000,24666.000000,21,2000,388.000000
1719670724000,1113,251.000000,38552.500000,38562.000000,38573.250000,38588.000000,21,2000,388.000000
1719670724000,1114,16648.000000,17260.250000,18108.000000,20976.250000,23973.000000,33,2000,388.000000
1719670724000,1115,8895.000000,14564.250000,16926.000000,18618.750000,24336.000000,31,2000,388.000000
1719670724000,1116,5508.000000,16174.250000,18446.000000,20588.000000,24262.000000,27,2000,388.000000
